mgi_symbol,id,ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,strand,start_position,end_position,gene_biotype,M356URE.Mdmx,M358URE,M372URE,M373URE,M381URE.Mdmx,M384URE.Mdmx,neglog10_padj,n_samples_above0,is_surface,CSPA_category,UP_Protein_name,CD
Tlr6,ENSMUSG00000051498.6,ENSMUSG00000051498,435.0088405,1.814227219,0.575394706,3.153013401,0.001615944,0.038075505,5,-1,64952031,64960097,protein_coding,308.4694818,125.0273413,276.5287134,176.6814712,888.653208,800.774241,1.4193543278538,6,TRUE,1 - high confidence,Toll-like receptor 6,CD286
Tm2d1,ENSMUSG00000028563.16,ENSMUSG00000028563,3065.813157,0.628616407,0.192253464,3.269727337,0.001076512,0.030143535,4,-1,98355370,98383306,protein_coding,3342.315193,2807.306864,2208.545884,2282.899021,3820.828732,3867.024267,1.5208058183462,6,TRUE,1 - high confidence,TM2 domain-containing protein 1,no
Tm2d3,ENSMUSG00000078681.10,ENSMUSG00000078681,7010.522167,0.29997304,0.266548442,1.125397837,0.260420487,0.608206709,7,1,65691169,65701913,protein_coding,7034.900982,5834.9382,7859.317005,5564.779136,6517.174808,9716.373963,0.215948793554582,6,TRUE,1 - high confidence,TM2 domain-containing protein 3,no
Tm4sf1,ENSMUSG00000027800.14,ENSMUSG00000027800,197.8678741,0.710780116,0.713923854,0.995596536,0.319446219,0.665723474,3,-1,57285611,57301988,protein_coding,121.0099178,96.52460934,226.6987142,144.1111166,183.9649834,449.3930501,0.17670612916981,6,TRUE,2 - putative,Transmembrane 4 L6 family member 1,no
Tm9sf1,ENSMUSG00000002320.15,ENSMUSG00000002320,3460.2967,-0.283691286,0.20887345,-1.358196967,0.174401193,0.506627195,14,-1,55635965,55643806,protein_coding,3479.628554,4350.427931,3737.209685,3869.812439,2596.47661,3535.021362,0.295311501633033,6,TRUE,1 - high confidence,Transmembrane 9 superfamily member 1,no
Tm9sf3,ENSMUSG00000025016.11,ENSMUSG00000025016,7030.563993,0.679587543,0.29592509,2.296485047,0.021648163,0.167313006,19,-1,41210844,41263997,protein_coding,7802.669247,5585.504034,7135.33204,4646.199439,7510.125628,11988.5639,0.776470298042467,6,TRUE,1 - high confidence,Transmembrane 9 superfamily member 3,no
Tm9sf4,ENSMUSG00000068040.10,ENSMUSG00000068040,2720.056931,-0.536425227,0.28892213,-1.856642919,0.063361974,0.301686164,2,1,153161303,153210466,protein_coding,2744.812627,3540.818008,3063.538254,3037.657995,2263.762385,1493.443789,0.52044460708136,6,TRUE,1 - high confidence,Transmembrane 9 superfamily member 4,no
Tmc6,ENSMUSG00000025572.17,ENSMUSG00000025572,2082.062628,-0.153627315,0.216414483,-0.709875386,0.477781415,0.784576963,11,-1,117765988,117782198,protein_coding,1551.389702,1899.24804,1802.271713,1932.82662,1972.087707,1428.713314,0.105364447912908,6,TRUE,2 - putative,Transmembrane channel-like protein 6,no
Tmed4,ENSMUSG00000004394.12,ENSMUSG00000004394,6246.47554,0.148245911,0.248042571,0.597663177,0.5500647,0.830004579,11,-1,6270369,6274870,protein_coding,7786.998118,6159.800042,5051.481154,6623.490809,4842.777046,6693.041613,0.0809195116854356,6,TRUE,1 - high confidence,Transmembrane emp24 domain-containing protein 4,no
Tmed9,ENSMUSG00000058569.8,ENSMUSG00000058569,12190.52871,0.245444549,0.270943379,0.905888712,0.36499476,0.703648639,13,1,55573732,55597697,protein_coding,12587.80898,12197.09255,13270.13613,8402.264005,10881.79329,15915.5176,0.152644148010465,6,TRUE,1 - high confidence,Transmembrane emp24 domain-containing protein 9,no
Tmem104,ENSMUSG00000045980.13,ENSMUSG00000045980,385.0937062,-1.393117231,1.007381116,-1.382909814,0.166692521,0.494978394,11,1,115187487,115247023,protein_coding,303.0628573,730.2568591,353.0438239,300.5213978,202.4140385,8.852907288,0.305413757776263,6,TRUE,2 - putative,Transmembrane protein 104,no
Tmem106b,ENSMUSG00000029571.14,ENSMUSG00000029571,1429.313706,0.099215939,0.320112371,0.309940971,0.756605845,0.928099579,6,1,13069759,13089269,protein_coding,1683.623839,1724.643174,1368.619681,1740.847843,1163.697597,2212.759562,0.0324054243306082,6,TRUE,2 - putative,Transmembrane protein 106B,no
Tmem106c,ENSMUSG00000052369.8,ENSMUSG00000052369,3676.398409,0.444433459,0.250061199,1.777298758,0.075519098,0.329605545,15,1,97964200,97970275,protein_coding,3724.392532,2597.460488,3853.071233,3046.045467,4114.473686,4838.534351,0.482005490716895,6,TRUE,2 - putative,Transmembrane protein 106C,no
Tmem108,ENSMUSG00000042757.16,ENSMUSG00000042757,92.13915915,-4.48497547,1.507460937,-2.975185201,0.002928117,0.054376853,9,-1,103482947,103761837,protein_coding,15.82994364,260.671307,11.74549379,280.6644608,7.865323536,0,1.26458593033224,5,TRUE,1 - high confidence,Transmembrane protein 108,no
Tmem131,ENSMUSG00000026116.11,ENSMUSG00000026116,1414.8833,0.437664743,0.261384559,1.674409325,0.094050181,0.372243019,1,-1,36792191,36943666,protein_coding,1375.566171,1063.642472,1357.708174,1218.813678,1945.280465,1508.164275,0.429173438204952,6,TRUE,2 - putative,Transmembrane protein 131,no
Tmem30a,ENSMUSG00000032328.12,ENSMUSG00000032328,5232.920417,-0.822095864,0.340281266,-2.415930424,0.01569506,0.139827061,9,-1,79768943,79793507,protein_coding,4483.793472,5272.372841,5335.127765,9764.825589,3986.239784,2778.555686,0.854408770609901,6,TRUE,2 - putative,Cell cycle control protein 50A,no
Tmem62,ENSMUSG00000054484.14,ENSMUSG00000054484,403.4842388,-0.889667672,1.171948468,-0.759135488,0.447771512,0.764533943,2,1,120977017,121007852,protein_coding,552.2271905,386.2766683,227.0851894,1009.946948,294.5055487,5.733194365,0.116603228459168,6,TRUE,2 - putative,Transmembrane protein 62,no
Tmem63a,ENSMUSG00000026519.16,ENSMUSG00000026519,1652.263963,-1.328689298,0.369421969,-3.596671045,0.000322316,0.01392727,1,1,180942344,180975112,protein_coding,742.989035,3233.065075,1401.668551,2393.621125,1051.74673,930.0783385,1.85613400490626,6,TRUE,2 - putative,Transmembrane protein 63A,no
Tmem63b,ENSMUSG00000036026.15,ENSMUSG00000036026,171.077745,-0.143316901,0.79436136,-0.180417765,0.856824609,0.961416125,17,-1,45660171,45686905,protein_coding,326.9974519,232.0955512,175.5780386,131.2323154,65.13009753,84.58424858,0.0170885981010762,6,TRUE,2 - putative,Transmembrane protein 63B,no
Tmem67,ENSMUSG00000049488.14,ENSMUSG00000049488,582.2065118,1.160854299,0.806482278,1.439404597,0.150035923,0.470021627,4,-1,12039355,12090020,protein_coding,763.3732453,317.4622564,335.0521578,442.7137188,107.8153146,1527.219835,0.327882158509666,6,TRUE,1 - high confidence,Meckelin,no
Tmem87a,ENSMUSG00000033808.16,ENSMUSG00000033808,1737.41565,-0.887189283,0.943383221,-0.940433605,0.346995192,0.690384198,2,-1,120355312,120404113,protein_coding,2875.221709,3533.297902,353.9365942,2978.341909,310.3917183,422.236466,0.160909157617212,6,TRUE,1 - high confidence,Transmembrane protein 87A,no
Tmem87b,ENSMUSG00000014353.14,ENSMUSG00000014353,437.0547557,-0.395218295,0.684151502,-0.577676573,0.563482498,0.83623465,2,1,128818118,128854261,protein_coding,711.0757876,484.0485118,477.9481484,494.0862497,263.5122072,111.4890222,0.0776718411003316,6,TRUE,1 - high confidence,Transmembrane protein 87B,no
Tmem9,ENSMUSG00000026411.17,ENSMUSG00000026411,3043.453206,0.228513218,0.346413926,0.659653669,0.509476105,0.806084303,1,1,136008150,136035342,protein_coding,2600.218077,2012.70512,4028.427445,2584.748154,3751.951178,3578.34559,0.0936195358461238,6,TRUE,1 - high confidence,Transmembrane protein 9,no
Tmem9b,ENSMUSG00000031021.13,ENSMUSG00000031021,3821.237692,-1.240306051,0.329039109,-3.769479121,0.000163589,0.009323838,7,-1,109735834,109752875,protein_coding,3171.334128,6202.12737,4239.111098,5883.04348,1984.035027,1593.805421,2.03040528087403,6,TRUE,1 - high confidence,Transmembrane protein 9B,no
Tmpo,ENSMUSG00000019961.17,ENSMUSG00000019961,7444.906661,0.225943654,0.179680564,1.257474094,0.208582014,0.552902785,10,-1,91147571,91181315,protein_coding,7739.921102,6983.233357,7382.241787,6565.659287,7108.311814,9130.874273,0.257351222491928,6,TRUE,2 - putative,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma",no
Tmprss4,ENSMUSG00000032091.15,ENSMUSG00000032091,163.7451826,0.422312844,1.529405317,0.276128793,0.782449147,0.937635608,9,-1,45172726,45204092,protein_coding,216.3426589,75.37764607,208.671351,124.2238033,321.4895216,0,0.0279659080833781,5,TRUE,2 - putative,Transmembrane protease serine 4,no
Tmtc4,ENSMUSG00000041594.18,ENSMUSG00000041594,378.2980933,-0.562098297,0.454981578,-1.235430891,0.216670182,0.560605466,14,-1,122918971,122984035,protein_coding,434.5777672,455.2162821,536.2797285,352.5585466,208.1792293,252.0459566,0.251342672108973,6,TRUE,2 - putative,Transmembrane and TPR repeat-containing protein 4,no
Tmx3,ENSMUSG00000024614.7,ENSMUSG00000024614,2881.92738,-0.228410823,0.536131722,-0.426034896,0.670082418,0.888979143,18,1,90510154,90543267,protein_coding,3341.335275,3290.015753,1302.858333,4807.041521,1306.169478,3161.920044,0.0511084282156889,6,TRUE,1 - high confidence,Protein disulfide-isomerase TMX3,no
Tnfrsf10b,ENSMUSG00000022074.6,ENSMUSG00000022074,244.5917171,0.444886473,0.933378443,0.476641042,0.633617753,0.871578609,14,1,69767472,69784411,protein_coding,244.6328446,165.2217338,73.64186281,414.4607294,64.80889168,554.8315787,0.0596934371078183,6,TRUE,1 - high confidence,Tumor necrosis factor receptor superfamily member 10B,CD262
Tnfrsf18,ENSMUSG00000041954.18,ENSMUSG00000041954,4317.031987,-0.172766616,0.330240142,-0.523154498,0.600866743,0.856574712,4,1,156026164,156028895,protein_coding,3681.569532,5129.858338,2904.033205,6005.345869,3448.612376,5009.309286,0.0672347510939788,6,TRUE,1 - high confidence,Tumor necrosis factor receptor superfamily member 18,no
Tnfrsf26,ENSMUSG00000045362.8,ENSMUSG00000045362,27919.94465,-0.037444455,0.332452324,-0.112631052,0.910323066,0.977021969,7,-1,143607659,143628722,protein_coding,31508.59333,29387.07363,19590.01468,37206.61296,18059.1162,32385.82222,0.0100956707661767,6,TRUE,1 - high confidence,Tumor necrosis factor receptor superfamily member 26,no
Tnfrsf4,ENSMUSG00000029075.6,ENSMUSG00000029075,32.01068237,0.015686112,2.333429994,0.006722341,0.994636388,0.998693763,4,1,156013843,156016612,protein_coding,68.3362958,40.75037106,55.31237049,0,27.60904227,0,0.000567662352709653,4,TRUE,1 - high confidence,Tumor necrosis factor receptor superfamily member 4,CD134
Tnfsf9,ENSMUSG00000035678.8,ENSMUSG00000035678,204.1455652,1.160061777,0.642139938,1.80655603,0.070831531,0.320337023,17,1,57105325,57107757,protein_coding,173.9054934,100.9613207,145.8462195,136.3241268,165.6493968,500.375757,0.494392864784795,6,TRUE,2 - putative,Tumor necrosis factor ligand superfamily member 9,no
Tor1aip1,ENSMUSG00000026466.16,ENSMUSG00000026466,2208.050679,-0.815808023,0.447933566,-1.821270127,0.068565805,0.315037019,1,-1,156004599,156036480,protein_coding,2215.470432,4097.377115,2651.382957,1561.754482,1303.668742,1103.136121,0.501638410645951,6,TRUE,2 - putative,Torsin-1A-interacting protein 1,no
Tor1aip2,ENSMUSG00000050565.16,ENSMUSG00000050565,4070.69185,-0.116918982,0.152408082,-0.767144235,0.442995764,0.761948292,1,1,156035403,156068861,protein_coding,3549.014957,4088.243195,4002.842106,4515.476734,3806.032718,4014.516215,0.118074500131573,6,TRUE,2 - putative,Torsin-1A-interacting protein 2,no
Tor1b,ENSMUSG00000026848.14,ENSMUSG00000026848,3436.650625,0.227660327,0.287422545,0.792075398,0.428316714,0.752525272,2,1,30952959,30959015,protein_coding,3327.801581,4191.880742,2630.05226,2803.41168,3129.714372,4553.268507,0.123478910610066,6,TRUE,3 - unspecific,Torsin-1B,no
Tor2a,ENSMUSG00000009563.16,ENSMUSG00000009563,3186.442126,-0.628824196,0.272155932,-2.310529084,0.02085888,0.165295549,2,1,32757234,32762244,protein_coding,3220.351136,4294.944765,3842.674529,3631.275445,1835.006577,2397.081823,0.781738840746549,6,TRUE,1 - high confidence,Prosalusin,no
Tor3a,ENSMUSG00000060519.11,ENSMUSG00000060519,1069.77136,-0.442275862,0.59600793,-0.742063721,0.45804873,0.770908875,1,-1,156653617,156674356,protein_coding,1775.986354,1549.969255,1404.949722,854.2571121,447.7649211,528.0484804,0.112996954534712,6,TRUE,3 - unspecific,Torsin-3A,no
Tpcn1,ENSMUSG00000032741.9,ENSMUSG00000032741,1215.240634,-1.213301156,0.512074365,-2.369384679,0.017817711,0.149766567,5,-1,120534153,120588673,protein_coding,771.2535267,2186.919619,1017.718601,2155.904951,1119.306921,359.616761,0.824585125140867,6,TRUE,2 - putative,Two pore calcium channel protein 1,no
Tpp1,ENSMUSG00000030894.5,ENSMUSG00000030894,5732.830906,-0.770971342,0.28726888,-2.683796943,0.00727913,0.088871152,7,-1,105744811,105752235,protein_coding,5848.175665,7953.766447,6521.400448,7571.339014,3538.095316,3250.153418,1.05123919021543,6,TRUE,3 - unspecific,Tripeptidyl-peptidase 1,no
Tpst2,ENSMUSG00000029344.14,ENSMUSG00000029344,6139.341686,-0.137665278,0.272540516,-0.505118578,0.613475554,0.86216167,5,1,112276691,112315361,protein_coding,7498.295675,5681.760155,6160.593913,6855.79875,4348.649944,4795.801638,0.064411288925324,6,TRUE,3 - unspecific,Protein-tyrosine sulfotransferase 2,no
Trap1,ENSMUSG00000005981.11,ENSMUSG00000005981,15492.73698,0.03247348,0.183625334,0.176846406,0.859629037,0.962082245,16,-1,4039971,4077827,protein_coding,14654.45082,16627.17731,14732.96757,15072.59517,13569.23846,18238.06321,0.0167878000797603,6,TRUE,3 - unspecific,"Heat shock protein 75 kDa, mitochondrial",no
Trim28,ENSMUSG00000005566.14,ENSMUSG00000005566,9832.848177,0.395611368,0.270258915,1.463823563,0.143242162,0.459494989,7,1,12999114,13031035,protein_coding,9499.463921,7493.6521,10712.06444,6742.110746,12704.61759,10002.59317,0.337719220429154,6,TRUE,3 - unspecific,Transcription intermediary factor 1-beta,no
Trpv2,ENSMUSG00000018507.16,ENSMUSG00000018507,1648.055221,-0.260215887,0.410077837,-0.634552428,0.525720363,0.815407841,11,1,62574486,62600515,protein_coding,2225.360598,1610.136717,1861.051498,1934.900154,795.542351,1403.874055,0.0886251166676985,6,TRUE,1 - high confidence,Transient receptor potential cation channel subfamily V member 2,no
Trpv4,ENSMUSG00000014158.12,ENSMUSG00000014158,77.9613637,-0.622583178,2.192918544,-0.283906203,0.776482262,0.935187368,5,-1,114622152,114658421,protein_coding,87.81547484,0,213.0378089,70.00411979,94.56534638,0,0.0291013680191699,4,TRUE,1 - high confidence,Transient receptor potential cation channel subfamily V member 4,no
Tspan13,ENSMUSG00000020577.17,ENSMUSG00000020577,17827.7249,0.701455856,0.292863749,2.395161087,0.016613065,0.144189363,12,-1,36014557,36042500,protein_coding,18381.68956,9513.486736,17835.72538,13744.01386,23810.10712,23401.25451,0.841066776792705,6,TRUE,2 - putative,Tetraspanin-13,no
Tspan18,ENSMUSG00000027217.13,ENSMUSG00000027217,34.71338628,3.178203131,1.266454645,2.509527793,0.01208927,0.120593135,2,-1,93201760,93334505,protein_coding,99.05021121,3.507809141,1.747231282,10.63400505,19.0131266,22.78366583,0.918677414554728,6,TRUE,2 - putative,Tetraspanin-18,no
Tspan2,ENSMUSG00000027858.13,ENSMUSG00000027858,1311.897332,-0.978420622,0.689272737,-1.419497058,0.155754154,0.478889224,3,1,102734529,102801513,protein_coding,1480.197165,3597.264989,521.8679144,1416.945531,636.8290811,613.4177638,0.319764935373327,6,TRUE,2 - putative,Tetraspanin-2,no
Tspan3,ENSMUSG00000032324.11,ENSMUSG00000032324,4239.987021,0.20294107,0.368416825,0.550846368,0.581738995,0.845942643,9,-1,56131725,56165477,protein_coding,3873.508852,2504.455591,5826.433992,3585.624193,5364.281959,4248.389821,0.0726590822009923,6,TRUE,2 - putative,Tetraspanin-3,no
Tspan31,ENSMUSG00000006736.9,ENSMUSG00000006736,4609.793569,0.371125077,0.2152293,1.724324139,0.084649344,0.351876169,10,-1,127067280,127070264,protein_coding,5436.20888,3826.263064,4777.218097,3691.054463,4496.656358,5663.708995,0.453610144992768,6,TRUE,2 - putative,Tetraspanin-31,no
Tspan6,ENSMUSG00000067377.12,ENSMUSG00000067377,1896.80253,1.117267798,0.331662383,3.368690135,0.000755263,0.024380663,X,-1,133891068,133898429,protein_coding,2121.667998,806.5727126,1522.078766,1314.366145,2703.420584,2930.1011,1.61295448849096,6,TRUE,2 - putative,Tetraspanin-6,no
Tspan9,ENSMUSG00000030352.14,ENSMUSG00000030352,25.23539398,-1.17058263,2.204154691,-0.531080071,0.595363294,0.853065243,6,-1,127961396,128143594,protein_coding,39.36615553,0,23.94472052,102.781856,0.494437007,14.35963253,0.0690177524299826,5,TRUE,2 - putative,Tetraspanin-9,no
Ttyh1,ENSMUSG00000030428.16,ENSMUSG00000030428,131.0801228,-1.300982377,1.147519233,-1.133734703,0.256905848,0.604504986,7,1,4119408,4136708,protein_coding,212.725033,239.9944581,74.27013195,351.7820863,10.50770181,40.88050785,0.218600112696747,6,TRUE,1 - high confidence,Protein tweety homolog 1,no
Ttyh2,ENSMUSG00000034714.9,ENSMUSG00000034714,700.3550689,0.977595045,0.47221725,2.070223069,0.03843146,0.230460646,11,1,114675431,114720977,protein_coding,924.4109016,527.0027157,663.3814108,236.1706011,750.1499359,1088.447996,0.637403225086596,6,TRUE,1 - high confidence,Protein tweety homolog 2,no
Ttyh3,ENSMUSG00000036565.7,ENSMUSG00000036565,513.1896699,1.324832122,0.510762662,2.593831185,0.009491308,0.10441196,5,-1,140620578,140649031,protein_coding,390.7861397,272.9439168,327.2671801,304.8248253,608.9626396,1221.290214,0.981249751673735,6,TRUE,1 - high confidence,Protein tweety homolog 3,no
Tubb2a,ENSMUSG00000058672.7,ENSMUSG00000058672,252.8610952,-0.121163412,0.949076837,-0.127664492,0.898414491,0.973545289,13,-1,34074274,34078007,protein_coding,171.7401059,237.8362836,169.5031018,396.8947778,30.50366082,519.5618682,0.0116438404405168,6,TRUE,3 - unspecific,Tubulin beta-2A chain,no
Tubb5,ENSMUSG00000001525.10,ENSMUSG00000001525,135671.4355,-0.31353589,0.543553994,-0.576825656,0.564057236,0.83623465,17,-1,35833921,35838306,protein_coding,211235.9994,188663.774,201798.7912,64693.17031,73835.24684,75193.3508,0.0776718411003316,6,TRUE,3 - unspecific,Tubulin beta-5 chain,no
Tubb6,ENSMUSG00000001473.7,ENSMUSG00000001473,938.0502554,-0.648630173,0.561437678,-1.155302179,0.247966704,0.595575794,18,1,67390717,67402749,protein_coding,1137.868654,1476.597941,478.5339792,1549.025773,524.2903887,512.9791357,0.225062961601286,6,TRUE,3 - unspecific,Tubulin beta-6 chain,no
Txndc11,ENSMUSG00000022498.16,ENSMUSG00000022498,1301.072658,-0.626170947,0.263161222,-2.379419511,0.017339929,0.147996029,16,-1,11074911,11134650,protein_coding,1016.355266,1199.319976,1611.942072,1879.756579,989.5518565,969.6562085,0.829749937351828,6,TRUE,2 - putative,Thioredoxin domain-containing protein 11,no
Txndc15,ENSMUSG00000021497.10,ENSMUSG00000021497,1814.85242,-0.769930138,0.267023671,-2.883377844,0.003934352,0.063726333,13,1,55714650,55726227,protein_coding,1680.713812,2709.219712,2075.73032,2177.532298,1113.599938,1199.120399,1.19568107137867,6,TRUE,1 - high confidence,Thioredoxin domain-containing protein 15,no
Tyro3,ENSMUSG00000027298.17,ENSMUSG00000027298,32.815071,1.207202891,1.816548602,0.664558542,0.506332893,0.80457914,2,1,119797733,119818104,protein_coding,30.25085991,10.00869537,0.923060328,49.51712457,103.2712908,1.031776632,0.0944312313972842,6,TRUE,1 - high confidence,Tyrosine-protein kinase receptor TYRO3,no
U2af1,ENSMUSG00000061613.13,ENSMUSG00000061613,19352.7746,0.081458028,0.170833104,0.476828119,0.63348452,0.871578609,17,-1,31647081,31658892,protein_coding,17070.90748,19827.15195,19451.74555,18073.16252,21767.79093,20542.97358,0.0596934371078183,6,TRUE,3 - unspecific,Splicing factor U2AF 35 kDa subunit,no
Unc5a,ENSMUSG00000025876.15,ENSMUSG00000025876,256.8826759,-2.198583342,1.245585274,-1.765100622,0.077546856,0.334137501,13,1,54949411,55006018,protein_coding,113.0969316,1107.174073,171.6064632,8.332644754,92.28247682,67.33407885,0.476074779784204,6,TRUE,1 - high confidence,Netrin receptor UNC5A,no
